,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
29,0.206,2.0,0.6755026698302289,6.451539745556165e-06,22231.95833333333,17588.80756056198,57.66666666666666,48.69284246993,2.0,0.0,1.20339554659972,0.2588406740535439,1.172913751696716,0.7477686952940017
30,0.411,2.0,0.6894158170035202,6.366385172176672e-06,18489.916666666668,18720.147116890246,42.85416666666666,47.024660611999735,2.0,0.0,1.1718589106223365,0.3206079078268011,1.1338790663223366,0.7797957870154727
31,0.617,2.0,0.7018817264402686,7.269601582348504e-06,16345.770833333334,18248.02536590948,48.6875,52.75239482312124,2.0,0.0,1.1267346511450738,0.2828006355810506,1.176665950818076,0.9445871197168116
32,0.822,2.0,0.7129146785383406,5.102780609829964e-06,12866.104166666666,12706.66425289214,33.229166666666664,36.453549331515696,2.0,0.0,1.087350249822011,0.3116971374560507,0.8314520598532346,0.6678659025988588
33,1.028,2.0,0.7227854209395965,6.010506282697568e-06,13547.145833333334,14025.203820705165,38.0625,42.33976364018088,2.0,0.0,1.131294315265969,0.2594180459575636,0.9219225524504712,0.7569394237274574
34,1.233,2.0,0.7316339630446094,4.517307419333709e-06,11033.833333333334,13019.913988560122,27.416666666666668,31.382901790986363,2.0,0.0,1.0248840764443996,0.3150060407239003,0.9566971807696416,0.7949684473819661
35,1.439,2.0,0.7395530814937711,4.131338108741037e-06,10196.0625,12129.748167749894,21.166666666666668,28.45850531603329,2.0,0.0,1.000142157432072,0.2864340245572113,0.8976124442401954,0.7768425271969355
36,1.644,2.0,0.7465981108490524,4.241199019283545e-06,11692.041666666666,12747.47595368261,21.0625,28.831429548103127,2.0,0.0,1.0791432539066967,0.2698659281469597,1.020693782813411,0.7472255695185719
37,1.85,2.0,0.7529678236493398,3.921810789622923e-06,12551.0625,13727.292992826526,18.979166666666668,26.425720532726423,2.0,0.0,1.0626622234683052,0.3516137061325506,0.8935678425354828,0.7361734602252374
38,-1.85,3.0,0.3891203508181105,1.281636975504533e-05,22677.70833333333,47414.20029366296,70.02083333333333,167.85359496886457,2.0,0.0,,,0.5364787136926136,0.8417983440657341
39,-1.644,3.0,0.4359593143308053,8.17489171837058e-06,19358.45833333333,35160.40668074921,50.375,95.56809424854023,2.0,0.0,,,0.7883525750832853,1.284296974423356
40,-1.439,3.0,0.4771333798199444,7.810051890284671e-06,11518.75,26768.08273242992,36.04166666666666,83.43527452739035,2.0,0.0,,,0.5831838980811587,0.8802866478919114
41,-1.233,3.0,0.5136399225965322,1.0594019641921792e-05,16072.729166666666,30836.467067101054,48.79166666666666,105.05762518698523,2.0,0.0,,,0.6756332557860851,1.1535339997040797
